r,z,pressure,ne
223.8047,-13.6364,1.3332,3.10E+14
224.3429,-6.81818,1.3332,3.31E+14
188.9213,-54.5455,1.3332,1.31E+14
188.1792,-54.5455,1.3332,1.29E+14
187.6491,-54.5455,1.3332,1.28E+14
223.0541,-20.4545,1.3332,2.83E+14
223.8063,-6.81818,1.3332,3.62E+14
223.0523,-13.6364,1.3332,3.37E+14
223.8109,7.60E-17,1.3332,4.24E+14
224.3454,4.19E-17,1.3332,3.76E+14
188.9223,-47.7273,1.3332,1.53E+14
188.1798,-47.7273,1.3332,1.50E+14
187.6494,-47.7273,1.3332,1.48E+14
223.0551,-6.81818,1.3332,4.06E+14
223.0625,1.24E-16,1.3332,4.92E+14
223.8155,6.615219,1.3332,4.91E+14
224.348,6.615219,1.3332,4.23E+14
188.9233,-40.9091,1.3332,1.79E+14
188.1804,-40.9091,1.3332,1.75E+14
187.6498,-40.9091,1.3332,1.72E+14
223.0699,6.615219,1.3332,5.88E+14
223.8185,13.23044,1.3332,5.63E+14
224.3496,13.23044,1.3332,4.71E+14
188.9237,-34.0909,1.3332,2.11E+14
188.1807,-34.0909,1.3332,2.04E+14
187.6499,-34.0909,1.3332,2.00E+14
223.0749,13.23044,1.3332,6.94E+14
223.8193,19.84566,1.3332,6.36E+14
224.3501,19.84566,1.3332,5.19E+14
223.0763,19.84566,1.3332,8.05E+14
188.923,-27.2727,1.3332,2.51E+14
188.1802,-27.2727,1.3332,2.39E+14
187.6496,-27.2727,1.3332,2.31E+14
223.819,26.46087,1.3332,7.06E+14
224.3499,26.46087,1.3332,5.63E+14
223.0758,26.46087,1.3332,9.10E+14
188.1843,-20.4545,1.3332,2.83E+14
187.6519,-20.4545,1.3332,2.70E+14
223.8188,33.07609,1.3332,7.69E+14
224.3498,33.07609,1.3332,6.03E+14
223.0754,33.07609,1.3332,1.01E+15
223.077,39.69131,1.3332,1.08E+15
223.8198,39.69131,1.3332,8.18E+14
224.3504,39.69131,1.3332,6.36E+14
223.084,46.30653,1.3332,1.13E+15
223.8241,46.30653,1.3332,8.54E+14
224.3527,46.30653,1.3332,6.61E+14
166.9643,0.659367,1.3332,8.93E+14
166.9643,1.19785,1.3332,1.30E+15
160.2857,0.658391,1.3332,9.60E+14
223.0996,52.92175,1.3332,1.16E+15
223.8337,52.92175,1.3332,8.73E+14
224.358,52.92175,1.3332,6.76E+14
160.2857,1.196078,1.3332,1.42E+15
153.6071,0.657658,1.3332,1.03E+15
223.1363,59.53697,1.3332,1.14E+15
223.8561,59.53697,1.3332,8.69E+14
224.3704,59.53697,1.3332,6.79E+14
160.2857,1.948839,1.3332,2.09E+15
153.6071,1.194746,1.3332,1.55E+15
146.9286,0.657222,1.3332,1.10E+15
223.8921,66.15002,1.3332,8.49E+14
224.3901,66.15002,1.3332,6.71E+14
153.6071,1.946669,1.3332,2.32E+15
146.9286,1.193953,1.3332,1.68E+15
140.25,0.657063,1.3332,1.16E+15
146.9286,1.945376,1.3332,2.53E+15
140.25,1.193665,1.3332,1.81E+15
133.5714,0.65712,1.3332,1.23E+15
140.25,1.944907,1.3332,2.76E+15
133.5714,1.193767,1.3332,1.94E+15
126.8929,0.657314,1.3332,1.29E+15
203.6573,106.1054,1.3332,6.70E+14
197.027,106.0397,1.3332,9.13E+14
210.264,106.1904,1.3332,4.54E+14
216.831,106.2715,1.3332,2.40E+14
190.3805,106.0247,1.3332,1.18E+15
120.2143,0.65757,1.3332,1.35E+15
133.5714,1.945074,1.3332,2.99E+15
126.8929,1.19412,1.3332,2.06E+15
190.5847,106.7877,1.3332,8.36E+14
183.7055,106.0331,1.3332,1.47E+15
183.8544,106.7929,1.3332,1.05E+15
197.2975,106.7969,1.3332,6.42E+14
204.0004,106.8372,1.3332,4.68E+14
210.6888,106.8894,1.3332,3.19E+14
223.3382,106.3382,1.3332,3.19E+14
217.3528,106.9392,1.3332,1.55E+14
224.021,101.1609,1.3332,4.94E+14
183.9607,107.3355,1.3332,7.55E+14
177.1041,106.7916,1.3332,1.27E+15
177.1799,107.3348,1.3332,9.19E+14
176.998,106.0311,1.3332,1.78E+15
170.3384,106.7904,1.3332,1.51E+15
170.3906,107.3342,1.3332,1.09E+15
113.5357,0.657823,1.3332,1.40E+15
120.2143,1.194586,1.3332,2.18E+15
126.8929,1.945649,1.3332,3.20E+15
190.7305,107.3327,1.3332,6.01E+14
197.4907,107.3377,1.3332,4.62E+14
204.2454,107.3599,1.3332,3.37E+14
210.9921,107.3887,1.3332,2.33E+14
223.9801,106.9801,1.3332,3.25E+14
217.7255,107.4161,1.3332,1.04E+14
224.4611,101.4548,1.3332,4.70E+14
163.5942,107.3342,1.3332,1.28E+15
170.2654,106.0291,1.3332,2.11E+15
163.5597,106.7905,1.3332,1.76E+15
106.8571,0.658028,1.3332,1.46E+15
113.5357,1.195045,1.3332,2.30E+15
120.2143,1.946407,1.3332,3.42E+15
224.4386,107.4386,1.3332,3.46E+14
156.7916,107.3343,1.3332,1.48E+15
163.5114,106.0292,1.3332,2.46E+15
156.7699,106.7907,1.3332,2.03E+15
100.1786,0.65817,1.3332,1.50E+15
106.8571,1.195418,1.3332,2.41E+15
113.5357,1.947156,1.3332,3.62E+15
149.9842,107.3344,1.3332,1.68E+15
156.7396,106.0296,1.3332,2.83E+15
149.9713,106.7909,1.3332,2.31E+15
93.5,0.658257,1.3332,1.54E+15
100.1786,1.195675,1.3332,2.51E+15
106.8571,1.947763,1.3332,3.82E+15
143.173,107.3345,1.3332,1.88E+15
149.9533,106.0299,1.3332,3.21E+15
143.1659,106.791,1.3332,2.59E+15
136.3591,107.3346,1.3332,2.09E+15
86.82143,0.658322,1.3332,1.58E+15
93.5,1.195834,1.3332,2.60E+15
100.1786,1.948183,1.3332,4.00E+15
80.14286,0.65842,1.3332,1.61E+15
143.1558,106.0302,1.3332,3.60E+15
136.3555,106.7911,1.3332,2.88E+15
129.5434,107.3346,1.3332,2.30E+15
86.82143,1.195952,1.3332,2.68E+15
93.5,1.948442,1.3332,4.17E+15
73.46429,0.658622,1.3332,1.64E+15
80.14286,1.196129,1.3332,2.76E+15
136.3503,106.0303,1.3332,4.00E+15
129.5416,106.7911,1.3332,3.16E+15
122.7264,107.3346,1.3332,2.50E+15
86.82143,1.948634,1.3332,4.32E+15
66.78571,0.658998,1.3332,1.66E+15
73.46429,1.196496,1.3332,2.82E+15
80.14286,1.948923,1.3332,4.46E+15
60.10714,0.659558,1.3332,1.68E+15
129.5392,106.0303,1.3332,4.39E+15
122.7257,106.7912,1.3332,3.43E+15
115.9088,107.3346,1.3332,2.69E+15
66.78571,1.197179,1.3332,2.87E+15
73.46429,1.949521,1.3332,4.57E+15
53.42857,0.660104,1.3332,1.70E+15
60.10714,1.198198,1.3332,2.92E+15
46.75,0.660014,1.3332,1.71E+15
122.7247,106.0304,1.3332,4.77E+15
115.9085,106.7912,1.3332,3.69E+15
109.0908,107.3346,1.3332,2.86E+15
66.78571,1.950634,1.3332,4.68E+15
53.42857,1.199188,1.3332,2.97E+15
60.10714,1.952293,1.3332,4.76E+15
40.07143,0.658776,1.3332,1.72E+15
46.75,1.199025,1.3332,2.99E+15
33.39286,0.660676,1.3332,1.73E+15
115.9082,106.0304,1.3332,5.13E+15
109.0907,106.7912,1.3332,3.94E+15
102.2727,107.3346,1.3332,3.03E+15
53.42857,1.953907,1.3332,4.85E+15
40.07143,1.196776,1.3332,3.02E+15
46.75,1.953641,1.3332,4.90E+15
26.71429,0.658161,1.3332,1.73E+15
33.39286,1.200229,1.3332,3.06E+15
20.03571,0.642574,1.3332,1.69E+15
109.0906,106.0304,1.3332,5.47E+15
102.2727,106.7912,1.3332,4.17E+15
95.45454,107.3346,1.3332,3.17E+15
40.07143,1.949976,1.3332,4.96E+15
26.71429,1.195659,1.3332,3.05E+15
33.39286,1.955602,1.3332,5.03E+15
20.03571,1.167343,1.3332,2.99E+15
13.35714,0.627616,1.3332,1.66E+15
102.2727,106.0305,1.3332,5.79E+15
95.45454,106.7913,1.3332,4.37E+15
88.63636,107.3347,1.3332,3.30E+15
26.71429,1.948157,1.3332,5.01E+15
20.03571,1.90202,1.3332,4.92E+15
13.35714,1.140169,1.3332,2.93E+15
95.45453,106.0306,1.3332,6.07E+15
88.63636,106.7913,1.3332,4.55E+15
81.81818,107.3347,1.3332,3.41E+15
13.35714,1.857744,1.3332,4.83E+15
88.63636,106.0306,1.3332,6.32E+15
81.81818,106.7913,1.3332,4.71E+15
75,107.3347,1.3332,3.50E+15
81.81818,106.0306,1.3332,6.54E+15
75,106.7913,1.3332,4.84E+15
68.18182,107.3347,1.3332,3.58E+15
75,106.0307,1.3332,6.73E+15
68.18182,106.7915,1.3332,4.95E+15
61.36364,107.335,1.3332,3.64E+15
68.18182,106.0308,1.3332,6.89E+15
61.36364,106.7919,1.3332,5.03E+15
54.54545,107.3356,1.3332,3.69E+15
61.36364,106.0316,1.3332,7.01E+15
54.54545,106.793,1.3332,5.11E+15
47.72727,107.3362,1.3332,3.72E+15
54.54545,106.0334,1.3332,7.12E+15
47.72727,106.7942,1.3332,5.16E+15
40.90909,107.338,1.3332,3.74E+15
47.72727,106.0353,1.3332,7.19E+15
40.90909,106.7973,1.3332,5.18E+15
34.09091,107.3444,1.3332,3.75E+15
40.90909,106.0404,1.3332,7.23E+15
34.09091,106.809,1.3332,5.20E+15
27.27273,107.3599,1.3332,3.73E+15
34.09091,106.0594,1.3332,7.24E+15
27.27273,106.8372,1.3332,5.15E+15
20.45455,107.3827,1.3332,3.65E+15
13.63636,107.4015,1.3332,3.64E+15
27.27273,106.1054,1.3332,7.16E+15
20.45455,106.8785,1.3332,5.02E+15
13.63636,106.9127,1.3332,4.98E+15
20.45455,106.1727,1.3332,6.95E+15
13.63636,106.2285,1.3332,6.88E+15
