r,z,pressure,power,ne
73.46491,15.1332,6.67,200,1.43E+17
73.5727,43.16497,6.67,200,3.43E+17
73.96795,103.35,6.67,200,5.07E+16
74.00945,53.80463,6.67,200,3.69E+17
74.21138,4.495743,6.67,200,4.19E+16
74.5295,64.34685,6.67,200,3.58E+17
74.78597,76.21218,6.67,200,3.03E+17
74.92065,92.38721,6.67,200,1.66E+17
74.9861,100.961,6.67,200,7.65E+16
75,104.9657,6.67,200,3.31E+16
75,106.0307,6.67,200,2.15E+16
75,106.7913,6.67,200,1.32E+16
75,107.3347,6.67,200,7.41E+15
75,107.7228,6.67,200,3.26E+15
75,108,6.67,200,1.26E+15
76.77131,10.14317,6.67,200,9.56E+16
76.87385,37.86612,6.67,200,3.16E+17
77.0573,22.19543,6.67,200,2.05E+17
77.21619,48.46418,6.67,200,3.57E+17
77.71444,59.03776,6.67,200,3.65E+17
78.11209,69.61372,6.67,200,3.37E+17
78.37146,97.2658,6.67,200,1.15E+17
78.38955,85.50211,6.67,200,2.3E+17
80.10455,15.15117,6.67,200,1.41E+17
80.12841,6.804246,6.67,200,6.32E+16
80.14286,0,6.67,200,3.56E+14
80.14286,0.274342,6.67,200,1.49E+15
80.14286,0.65842,6.67,200,4.73E+15
80.14286,1.196129,6.67,200,9.73E+15
80.14286,1.948923,6.67,200,1.69E+16
80.14286,3.002833,6.67,200,2.7E+16
80.20211,31.44334,6.67,200,2.74E+17
80.43572,43.16639,6.67,200,3.38E+17
80.88237,53.73399,6.67,200,3.63E+17
80.90998,103.4421,6.67,200,4.92E+16
81.12268,4.53054,6.67,200,4.15E+16
81.35979,64.2829,6.67,200,3.53E+17
81.49495,76.26536,6.67,200,2.99E+17
81.75994,92.57738,6.67,200,1.63E+17
81.80679,101.1153,6.67,200,7.4E+16
81.81818,104.9657,6.67,200,3.28E+16
81.81818,106.0306,6.67,200,2.13E+16
81.81818,106.7913,6.67,200,1.31E+16
81.81818,107.3347,6.67,200,7.34E+15
81.81818,107.7228,6.67,200,3.24E+15
81.81818,108,6.67,200,1.25E+15
83.45395,10.2171,6.67,200,9.44E+16
83.50507,22.29087,6.67,200,2.02E+17
83.6559,37.88665,6.67,200,3.1E+17
84.06542,48.43779,6.67,200,3.51E+17
84.55216,58.9805,6.67,200,3.59E+17
84.94191,69.57791,6.67,200,3.32E+17
85.09002,85.52735,6.67,200,2.27E+17
85.1995,97.70456,6.67,200,1.09E+17
86.78878,15.24848,6.67,200,1.39E+17
86.80665,6.874729,6.67,200,6.24E+16
86.82143,0,6.67,200,3.57E+14
86.82143,0.274301,6.67,200,1.48E+15
86.82143,0.658322,6.67,200,4.63E+15
86.82143,1.195952,6.67,200,9.51E+15
86.82143,1.948634,6.67,200,1.65E+16
86.82143,3.002389,6.67,200,2.63E+16
87.10434,31.30191,6.67,200,2.67E+17
87.234,43.16854,6.67,200,3.31E+17
87.68879,4.505743,6.67,200,4.02E+16
87.71383,53.69689,6.67,200,3.56E+17
87.83803,103.4478,6.67,200,4.83E+16
88.18239,64.24619,6.67,200,3.47E+17
88.32147,76.11774,6.67,200,2.95E+17
88.55958,92.71814,6.67,200,1.59E+17
88.62746,101.1279,6.67,200,7.27E+16
88.63636,104.9656,6.67,200,3.22E+16
88.63636,106.0306,6.67,200,2.09E+16
88.63636,106.7913,6.67,200,1.29E+16
88.63636,107.3347,6.67,200,7.21E+15
88.63636,107.7228,6.67,200,3.18E+15
88.63636,108,6.67,200,1.24E+15
90.12203,22.11685,6.67,200,1.95E+17
90.12345,10.27458,6.67,200,9.25E+16
90.40605,37.89982,6.67,200,3.03E+17
90.8689,48.42273,6.67,200,3.43E+17
91.3699,58.94941,6.67,200,3.52E+17
91.76368,69.55717,6.67,200,3.25E+17
91.95009,85.40667,6.67,200,2.24E+17
92.02514,97.71565,6.67,200,1.07E+17
93.45887,15.329,6.67,200,1.36E+17
93.48067,6.75229,6.67,200,5.96E+16
93.5,0,6.67,200,3.58E+14
93.5,0.274274,6.67,200,1.46E+15
93.5,0.658257,6.67,200,4.53E+15
93.5,1.195834,6.67,200,9.28E+15
93.5,1.948442,6.67,200,1.61E+16
93.5,3.002092,6.67,200,2.57E+16
93.67682,31.19033,6.67,200,2.59E+17
94.00009,43.16769,6.67,200,3.22E+17
94.35358,4.460354,6.67,200,3.88E+16
94.51809,53.67499,6.67,200,3.47E+17
94.55257,103.4015,6.67,200,4.78E+16
94.99462,64.22571,6.67,200,3.39E+17
95.38125,92.63284,6.67,200,1.56E+17
95.39914,76.28936,6.67,200,2.87E+17
95.44747,101.0338,6.67,200,7.2E+16
95.45453,104.9655,6.67,200,3.15E+16
95.45453,106.0306,6.67,200,2.05E+16
95.45454,106.7913,6.67,200,1.26E+16
95.45454,107.3346,6.67,200,7.05E+15
95.45454,107.7228,6.67,200,3.11E+15
95.45455,108,6.67,200,1.21E+15
96.82119,10.16141,6.67,200,8.88E+16
96.9795,21.96964,6.67,200,1.88E+17
97.14129,37.90257,6.67,200,2.94E+17
97.64949,48.40878,6.67,200,3.34E+17
98.17383,58.93018,6.67,200,3.42E+17
98.58068,69.54228,6.67,200,3.17E+17
98.65397,85.6525,6.67,200,2.16E+17
98.84108,97.56848,6.67,200,1.06E+17
100.1622,6.776047,6.67,200,5.79E+16
100.1744,15.00669,6.67,200,1.29E+17
100.1786,0,6.67,200,3.59E+14
100.1786,0.274237,6.67,200,1.43E+15
100.1786,0.65817,6.67,200,4.39E+15
100.1786,1.195675,6.67,200,8.97E+15
100.1786,1.948183,6.67,200,1.56E+16
100.1786,3.001693,6.67,200,2.48E+16
100.1799,31.22428,6.67,200,2.51E+17
100.7538,43.15683,6.67,200,3.12E+17
100.9356,4.518488,6.67,200,3.8E+16
101.2439,103.3595,6.67,200,4.7E+16
101.3117,53.65575,6.67,200,3.36E+17
101.8054,64.20937,6.67,200,3.29E+17
102.0653,76.33989,6.67,200,2.79E+17
102.2041,92.53579,6.67,200,1.52E+17
102.2661,100.9881,6.67,200,7.05E+16
102.2726,104.9655,6.67,200,3.06E+16
102.2727,106.0305,6.67,200,1.99E+16
102.2727,106.7912,6.67,200,1.22E+16
102.2727,107.3346,6.67,200,6.84E+15
102.2727,107.7228,6.67,200,3.03E+15
102.2727,108,6.67,200,1.18E+15
103.501,10.10177,6.67,200,8.52E+16
103.7921,22.22048,6.67,200,1.83E+17
103.8716,37.89023,6.67,200,2.84E+17
104.4212,48.3894,6.67,200,3.22E+17
104.976,58.913,6.67,200,3.31E+17
105.3998,69.5285,6.67,200,3.06E+17
105.5558,85.48443,6.67,200,2.1E+17
105.6655,97.55442,6.67,200,1.03E+17
106.8475,6.795263,6.67,200,5.59E+16
106.8571,0,6.67,200,3.6E+14
106.8571,0.274178,6.67,200,1.4E+15
106.8571,0.658028,6.67,200,4.25E+15
106.8571,1.195418,6.67,200,8.66E+15
106.8571,1.947763,6.67,200,1.5E+16
106.8571,3.001047,6.67,200,2.39E+16
106.8807,15.04521,6.67,200,1.24E+17
107.1935,31.26941,6.67,200,2.42E+17
107.5064,43.13148,6.67,200,3.01E+17
107.8399,4.526613,6.67,200,3.66E+16
108.106,53.63381,6.67,200,3.24E+17
108.1895,103.3734,6.67,200,4.51E+16
108.625,64.19189,6.67,200,3.16E+17
109.0015,76.23812,6.67,200,2.69E+17
109.025,92.52898,6.67,200,1.47E+17
109.0843,101.0168,6.67,200,6.76E+16
109.0905,104.9654,6.67,200,2.95E+16
109.0906,106.0304,6.67,200,1.92E+16
109.0907,106.7912,6.67,200,1.18E+16
109.0908,107.3346,6.67,200,6.58E+15
109.0909,107.7228,6.67,200,2.91E+15
109.0909,108,6.67,200,1.14E+15
110.1857,10.12006,6.67,200,8.18E+16
110.4782,22.15583,6.67,200,1.75E+17
110.6013,37.86086,6.67,200,2.72E+17
111.1985,48.35827,6.67,200,3.09E+17
111.7951,58.89098,6.67,200,3.17E+17
112.2283,69.51423,6.67,200,2.94E+17
112.4694,85.60613,6.67,200,2.01E+17
112.4847,97.57882,6.67,200,9.83E+16
113.5282,6.79729,6.67,200,5.33E+16
113.5357,0,6.67,200,3.6E+14
113.5357,0.274093,6.67,200,1.36E+15
113.5357,0.657823,6.67,200,4.08E+15
113.5357,1.195045,6.67,200,8.28E+15
113.5357,1.947156,6.67,200,1.43E+16
113.5357,3.000111,6.67,200,2.28E+16
113.5753,15.09043,6.67,200,1.19E+17
114.1007,31.15122,6.67,200,2.3E+17
114.2599,43.0907,6.67,200,2.87E+17
114.4117,4.5378,6.67,200,3.5E+16
114.9198,53.60503,6.67,200,3.09E+17
115.1166,103.3933,6.67,200,4.3E+16
115.4654,64.17286,6.67,200,3.02E+17
115.5256,76.28432,6.67,200,2.57E+17
115.8463,92.61903,6.67,200,1.4E+17
115.9029,101.0752,6.67,200,6.41E+16
115.9077,104.9653,6.67,200,2.82E+16
115.9082,106.0304,6.67,200,1.83E+16
115.9085,106.7912,6.67,200,1.12E+16
115.9088,107.3346,6.67,200,6.27E+15
115.909,107.7227,6.67,200,2.78E+15
115.9091,108,6.67,200,1.09E+15
116.868,10.19059,6.67,200,7.84E+16
117.2548,22.04711,6.67,200,1.66E+17
117.3256,37.816,6.67,200,2.59E+17
117.9825,48.31233,6.67,200,2.94E+17
118.6503,58.86488,6.67,200,3.02E+17
118.9957,85.38348,6.67,200,1.93E+17
119.0746,69.50233,6.67,200,2.8E+17
119.3043,97.68189,6.67,200,9.26E+16
120.205,6.868007,6.67,200,5.11E+16
120.2143,0,6.67,200,3.6E+14
120.2143,0.273988,6.67,200,1.32E+15
120.2143,0.65757,6.67,200,3.88E+15
120.2143,1.194586,6.67,200,7.86E+15
120.2143,1.946407,6.67,200,1.36E+16
120.2143,2.998958,6.67,200,2.16E+16
120.2293,15.5066,6.67,200,1.16E+17
120.5277,31.11763,6.67,200,2.18E+17
121.0011,43.03583,6.67,200,2.72E+17
121.0813,4.561276,6.67,200,3.33E+16
121.784,53.5757,6.67,200,2.93E+17
121.8274,103.3966,6.67,200,4.08E+16
122.3433,64.15496,6.67,200,2.86E+17
122.5312,76.08896,6.67,200,2.44E+17
122.6674,92.70121,6.67,200,1.32E+17
122.721,101.0828,6.67,200,6.06E+16
122.7233,104.9653,6.67,200,2.67E+16
122.7247,106.0304,6.67,200,1.73E+16
122.7257,106.7912,6.67,200,1.06E+16
122.7264,107.3346,6.67,200,5.93E+15
122.7269,107.7227,6.67,200,2.63E+15
122.7273,108,6.67,200,1.04E+15
123.5368,10.21591,6.67,200,7.42E+16
123.5375,22.39048,6.67,200,1.6E+17
124.0243,37.76116,6.67,200,2.45E+17
124.8084,48.2814,6.67,200,2.77E+17
125.5764,58.84012,6.67,200,2.84E+17
125.8637,85.48156,6.67,200,1.82E+17
125.946,69.49456,6.67,200,2.64E+17
126.1234,97.69641,6.67,200,8.72E+16
126.883,6.789993,6.67,200,4.75E+16
126.8929,0,6.67,200,3.58E+14
126.8929,0.273881,6.67,200,1.27E+15
126.8929,0.657314,6.67,200,3.68E+15
126.8929,1.19412,6.67,200,7.41E+15
126.8929,1.945649,6.67,200,1.28E+16
126.8929,2.997789,6.67,200,2.04E+16
126.9209,15.06902,6.67,200,1.06E+17
127.3804,31.20566,6.67,200,2.06E+17
127.6376,4.519882,6.67,200,3.1E+16
127.7145,42.98368,6.67,200,2.56E+17
128.5294,103.3795,6.67,200,3.84E+16
128.7638,53.56054,6.67,200,2.75E+17
129.276,64.13469,6.67,200,2.68E+17
129.4267,76.35139,6.67,200,2.28E+17
129.4876,92.72705,6.67,200,1.23E+17
129.5359,104.9652,6.67,200,2.5E+16
129.538,101.0336,6.67,200,5.73E+16
129.5392,106.0303,6.67,200,1.62E+16
129.5416,106.7911,6.67,200,9.94E+15
129.5434,107.3346,6.67,200,5.54E+15
129.5446,107.7227,6.67,200,2.45E+15
129.5455,108,6.67,200,9.75E+14
130.215,10.13347,6.67,200,6.9E+16
130.5492,22.12032,6.67,200,1.47E+17
130.6491,37.69823,6.67,200,2.29E+17
131.6359,48.26146,6.67,200,2.59E+17
132.5648,85.71712,6.67,200,1.68E+17
132.6346,58.80598,6.67,200,2.65E+17
132.8383,69.48504,6.67,200,2.46E+17
132.9326,97.6083,6.67,200,8.19E+16
133.5583,6.797495,6.67,200,4.44E+16
133.5714,0,6.67,200,3.57E+14
133.5714,0.2738,6.67,200,1.22E+15
133.5714,0.65712,6.67,200,3.47E+15
133.5714,1.193767,6.67,200,6.95E+15
133.5714,1.945074,6.67,200,1.2E+16
133.5714,2.996904,6.67,200,1.9E+16
133.5869,15.21518,6.67,200,9.96E+16
133.6492,31.20193,6.67,200,1.92E+17
134.2764,42.90906,6.67,200,2.38E+17
134.5396,4.525465,6.67,200,2.9E+16
135.4704,103.3677,6.67,200,3.57E+16
136.0714,76.20606,6.67,200,2.12E+17
136.1502,53.61672,6.67,200,2.54E+17
136.2547,64.09051,6.67,200,2.49E+17
136.3299,92.55382,6.67,200,1.16E+17
136.3431,104.9651,6.67,200,2.31E+16
136.3503,106.0303,6.67,200,1.5E+16
136.3536,101.0064,6.67,200,5.32E+16
136.3555,106.7911,6.67,200,9.18E+15
136.3591,107.3346,6.67,200,5.1E+15
136.3618,107.7227,6.67,200,2.26E+15
136.3636,108,6.67,200,9.04E+14
136.8842,10.29127,6.67,200,6.5E+16
137.1097,22.31323,6.67,200,1.38E+17
137.1289,37.62083,6.67,200,2.13E+17
138.1091,48.23488,6.67,200,2.41E+17
139.4179,85.53105,6.67,200,1.56E+17
139.7336,69.47124,6.67,200,2.27E+17
139.7574,97.50119,6.67,200,7.62E+16
139.7731,58.62681,6.67,200,2.44E+17
140.2287,6.941839,6.67,200,4.19E+16
140.237,15.25033,6.67,200,9.22E+16
140.25,0,6.67,200,3.54E+14
140.25,0.273776,6.67,200,1.16E+15
140.25,0.657063,6.67,200,3.23E+15
140.25,1.193665,6.67,200,6.43E+15
140.25,1.944907,6.67,200,1.11E+16
140.25,2.996646,6.67,200,1.76E+16
140.4459,42.65775,6.67,200,2.21E+17
140.4791,31.16787,6.67,200,1.77E+17
141.1095,4.576187,6.67,200,2.7E+16
142.3858,103.3508,6.67,200,3.28E+16
143.1133,76.27756,6.67,200,1.94E+17
143.1418,104.965,6.67,200,2.11E+16
143.154,92.32345,6.67,200,1.07E+17
143.1558,106.0302,6.67,200,1.37E+16
143.1659,106.791,6.67,200,8.36E+15
143.1679,100.9404,6.67,200,4.92E+16
143.173,107.3345,6.67,200,4.64E+15
143.1782,107.7227,6.67,200,2.06E+15
143.1818,108,6.67,200,8.28E+14
143.2288,64.04963,6.67,200,2.28E+17
143.353,46.7495,6.67,200,2.22E+17
143.4493,52.63274,6.67,200,2.31E+17
143.4773,37.61828,6.67,200,1.96E+17
143.5289,22.10295,6.67,200,1.26E+17
143.5981,10.97722,6.67,200,6.37E+16
146.3304,42.81755,6.67,200,2.04E+17
146.5737,97.45607,6.67,200,6.97E+16
146.6113,69.4622,6.67,200,2.07E+17
146.654,31.15765,6.67,200,1.63E+17
146.7297,85.55235,6.67,200,1.41E+17
146.818,58.58959,6.67,200,2.22E+17
146.8611,7.090622,6.67,200,3.92E+16
146.9286,0,6.67,200,3.51E+14
146.9286,0.273842,6.67,200,1.1E+15
146.9286,0.657222,6.67,200,2.98E+15
146.9286,1.193953,6.67,200,5.91E+15
146.9286,1.945376,6.67,200,1.01E+16
146.9286,2.997369,6.67,200,1.61E+16
147.0392,15.41696,6.67,200,8.5E+16
147.7601,4.605925,6.67,200,2.48E+16
148.827,47.97637,6.67,200,2.08E+17
149.0733,103.3403,6.67,200,2.98E+16
149.9235,37.76189,6.67,200,1.79E+17
149.928,104.9646,6.67,200,1.91E+16
149.9533,106.0299,6.67,200,1.24E+16
149.9713,106.7909,6.67,200,7.53E+15
149.9799,100.9289,6.67,200,4.45E+16
149.9842,107.3344,6.67,200,4.17E+15
149.9934,107.7227,6.67,200,1.85E+15
149.9999,92.37092,6.67,200,9.67E+16
150,108,6.67,200,7.49E+14
150.0873,76.35071,6.67,200,1.75E+17
150.1724,64.0728,6.67,200,2.06E+17
150.3394,10.91192,6.67,200,5.75E+16
150.5886,22.4859,6.67,200,1.16E+17
150.6078,53.30271,6.67,200,2.08E+17
152.8699,43.18104,6.67,200,1.86E+17
153.3244,6.88631,6.67,200,3.45E+16
153.39,97.42438,6.67,200,6.27E+16
153.4088,69.42904,6.67,200,1.86E+17
153.5561,31.40772,6.67,200,1.48E+17
153.6071,0,6.67,200,3.47E+14
153.6071,0.274024,6.67,200,1.04E+15
153.6071,0.657658,6.67,200,2.74E+15
153.6071,1.194746,6.67,200,5.39E+15
153.6071,1.946669,6.67,200,9.22E+15
153.6071,2.999361,6.67,200,1.46E+16
153.6758,58.85034,6.67,200,1.99E+17
153.6834,84.78308,6.67,200,1.3E+17
153.8041,16.39079,6.67,200,8.13E+16
154.0228,4.525008,6.67,200,2.22E+16
155.7317,103.3301,6.67,200,2.67E+16
155.852,49.13467,6.67,200,1.88E+17
155.9899,54.48597,6.67,200,1.91E+17
156.576,37.94594,6.67,200,1.62E+17
156.697,104.9641,6.67,200,1.7E+16
156.7396,106.0296,6.67,200,1.1E+16
156.7699,106.7907,6.67,200,6.68E+15
156.7799,63.9802,6.67,200,1.85E+17
156.7875,100.9074,6.67,200,3.98E+16
156.7916,107.3343,6.67,200,3.68E+15
156.8071,107.7226,6.67,200,1.64E+15
156.809,92.28269,6.67,200,8.66E+16
156.8182,108,6.67,200,6.66E+14
156.9346,11.33794,6.67,200,5.37E+16
157.1172,76.30832,6.67,200,1.56E+17
157.4217,22.60268,6.67,200,1.04E+17
159.47,7.772475,6.67,200,3.53E+16
159.7098,43.4532,6.67,200,1.66E+17
159.8517,52.91697,6.67,200,1.78E+17
159.962,58.22481,6.67,200,1.79E+17
160.12,69.33668,6.67,200,1.66E+17
160.2057,97.40166,6.67,200,5.56E+16
160.2631,85.8852,6.67,200,1.11E+17
160.2857,0,6.67,200,3.41E+14
160.2857,0.27433,6.67,200,9.7E+14
160.2857,0.658391,6.67,200,2.48E+15
160.2857,1.196078,6.67,200,4.81E+15
160.2857,1.948839,6.67,200,8.24E+15
160.2857,3.002704,6.67,200,1.3E+16
160.3369,31.62405,6.67,200,1.32E+17
160.3488,17.4406,6.67,200,7.72E+16
161.6749,5.034871,6.67,200,2.17E+16
162.5082,48.57623,6.67,200,1.66E+17
162.6273,103.3417,6.67,200,2.34E+16
163.3393,63.96294,6.67,200,1.64E+17
163.398,12.70263,6.67,200,5.35E+16
163.4035,38.10807,6.67,200,1.43E+17
163.4438,104.9635,6.67,200,1.49E+16
163.5114,106.0292,6.67,200,9.62E+15
163.5393,76.49298,6.67,200,1.37E+17
163.5597,106.7905,6.67,200,5.82E+15
163.5836,100.9527,6.67,200,3.47E+16
163.5942,107.3342,6.67,200,3.19E+15
163.5998,22.74464,6.67,200,9.35E+16
163.6188,107.7226,6.67,200,1.42E+15
163.6364,108,6.67,200,5.82E+14
164.0867,92.40172,6.67,200,7.49E+16
164.9237,54.107,6.67,200,1.62E+17
166.3578,8.90701,6.67,200,3.55E+16
166.8005,43.70526,6.67,200,1.45E+17
166.8259,69.34182,6.67,200,1.45E+17
166.9068,59.19294,6.67,200,1.56E+17
166.9344,18.8649,6.67,200,7.35E+16
166.9643,0,6.67,200,3.34E+14
166.9643,0.274736,6.67,200,9.14E+14
166.9643,0.659367,6.67,200,2.25E+15
166.9643,1.19785,6.67,200,4.34E+15
166.9643,1.951727,6.67,200,7.28E+15
166.9643,3.007153,6.67,200,1.14E+16
167.0496,97.06718,6.67,200,4.98E+16
167.4122,31.85366,6.67,200,1.16E+17
167.5749,84.64678,6.67,200,1E+17
169.3167,49.65628,6.67,200,1.45E+17
169.4757,103.3488,6.67,200,2.02E+16
169.7213,5.555563,6.67,200,2.03E+16
170.0165,64.20028,6.67,200,1.42E+17
170.0308,14.82933,6.67,200,5.45E+16
170.1631,104.9634,6.67,200,1.29E+16
170.2654,106.0291,6.67,200,8.26E+15
170.3354,100.9175,6.67,200,3.01E+16
170.3384,106.7904,6.67,200,4.98E+15
170.3866,38.24713,6.67,200,1.24E+17
170.3906,107.3342,6.67,200,2.71E+15
170.4279,107.7226,6.67,200,1.21E+15
170.4545,108,6.67,200,4.99E+14
170.5152,25.84312,6.67,200,9.08E+16
170.526,92.06286,6.67,200,6.63E+16
170.5743,75.00066,6.67,200,1.22E+17
171.0511,54.97302,6.67,200,1.43E+17
172.1896,59.64244,6.67,200,1.38E+17
173.0311,10.03375,6.67,200,3.43E+16
173.3074,69.0669,6.67,200,1.26E+17
173.5617,21.48035,6.67,200,7.17E+16
173.5946,97.89357,6.67,200,3.97E+16
173.6429,0,6.67,200,3.26E+14
173.6429,0.34959,6.67,200,9.58E+14
173.6429,0.839015,6.67,200,2.49E+15
173.6429,1.52421,6.67,200,4.62E+15
173.6429,2.483484,6.67,200,8.13E+15
174.0118,83.93244,6.67,200,8.84E+16
174.3478,33.17332,6.67,200,1.03E+17
174.6571,44.36232,6.67,200,1.23E+17
175.6209,51.14033,6.67,200,1.27E+17
175.973,16.12705,6.67,200,5.14E+16
176.0316,103.4223,6.67,200,1.7E+16
176.3488,63.38005,6.67,200,1.23E+17
176.5162,57.0057,6.67,200,1.25E+17
176.5551,5.118447,6.67,200,1.58E+16
176.845,101.4998,6.67,200,2.36E+16
176.8495,104.9664,6.67,200,1.1E+16
176.9442,37.97442,6.67,200,1.06E+17
176.998,106.0311,6.67,200,6.99E+15
177.0723,90.89762,6.67,200,6.03E+16
177.0759,28.02705,6.67,200,8.37E+16
177.1041,106.7916,6.67,200,4.19E+15
177.1799,107.3348,6.67,200,2.27E+15
177.2341,107.7229,6.67,200,1.01E+15
177.2727,108,6.67,200,4.23E+14
177.7105,75.03702,6.67,200,1.02E+17
178.578,68.6193,6.67,200,1.1E+17
179.5185,9.704874,6.67,200,2.83E+16
179.9119,22.55203,6.67,200,6.42E+16
180.2185,32.55657,6.67,200,8.73E+16
180.3214,0,6.67,200,3.12E+14
180.3214,0.766136,6.67,200,1.33E+15
180.3214,1.838726,6.67,200,3.83E+15
180.3567,96.96759,6.67,200,3.62E+16
180.3743,41.90708,6.67,200,1.03E+17
180.5397,83.53831,6.67,200,7.54E+16
180.8159,47.31016,6.67,200,1.08E+17
181.3328,53.56778,6.67,200,1.1E+17
181.6749,59.70714,6.67,200,1.09E+17
182.1131,65.44846,6.67,200,1.04E+17
182.5133,27.47431,6.67,200,7.14E+16
182.609,103.3074,6.67,200,1.45E+16
182.7813,70.97925,6.67,200,9.52E+16
183.0291,15.14055,6.67,200,4.01E+16
183.058,3.948048,6.67,200,7.04E+15
183.0724,37.55355,6.67,200,8.95E+16
183.4052,76.55636,6.67,200,8.42E+16
183.4971,104.9695,6.67,200,9.04E+15
183.7055,106.0331,6.67,200,5.74E+15
183.8393,89.8708,6.67,200,5.27E+16
183.8544,106.7929,6.67,200,3.41E+15
183.9607,107.3355,6.67,200,1.83E+15
184.0367,107.7231,6.67,200,8.15E+14
184.0909,108,6.67,200,3.47E+14
184.2921,101.1679,6.67,200,2.01E+16
184.9922,8.805107,6.67,200,2.12E+16
186.2919,42.9906,6.67,200,8.83E+16
186.4665,22.68111,6.67,200,5.39E+16
186.569,49.89705,6.67,200,9.29E+16
186.8126,56.32348,6.67,200,9.38E+16
186.8597,32.38386,6.67,200,7.2E+16
186.914,97.09571,6.67,200,2.94E+16
187,0,6.67,200,3.02E+14
187.0551,62.39917,6.67,200,9.14E+16
187.3965,68.16705,6.67,200,8.59E+16
187.6161,81.55546,6.67,200,6.52E+16
187.9214,37.64428,6.67,200,7.74E+16
188.4028,73.59918,6.67,200,7.67E+16
188.5009,27.65951,6.67,200,6.03E+16
188.7157,5.319441,6.67,200,9.31E+15
188.883,15.97092,6.67,200,3.6E+16
189.6029,103.0935,6.67,200,1.21E+16
190.0947,104.9565,6.67,200,7.26E+15
190.3805,106.0247,6.67,200,4.57E+15
190.4255,100.5294,6.67,200,1.8E+16
190.5371,89.17015,6.67,200,4.39E+16
190.5847,106.7877,6.67,200,2.68E+15
190.7305,107.3327,6.67,200,1.42E+15
190.8347,107.7219,6.67,200,6.34E+14
190.9091,108,6.67,200,2.74E+14
191.8001,2.123946,6.67,200,5.12E+15
191.8499,35.28836,6.67,200,6.51E+16
191.9756,22.33396,6.67,200,4.48E+16
192.0287,10.31526,6.67,200,2.15E+16
192.6239,40.06132,6.67,200,6.89E+16
192.8107,70.53853,6.67,200,6.91E+16
192.8736,45.9679,6.67,200,7.32E+16
192.8949,65.82729,6.67,200,7.29E+16
193.1954,31.00809,6.67,200,5.65E+16
193.2402,59.43926,6.67,200,7.5E+16
193.3983,53.08165,6.67,200,7.47E+16
193.4204,75.88668,6.67,200,6.14E+16
193.5978,82.2471,6.67,200,5.14E+16
193.6572,94.7977,6.67,200,2.79E+16
193.972,26.07035,6.67,200,4.77E+16
194.0846,6.94914,6.67,200,1.46E+16
194.8061,16.54951,6.67,200,3.11E+16
195.9743,0.045098,6.67,200,6.5E+15
196.2869,102.9213,6.67,200,9.68E+15
196.6483,104.9796,6.67,200,5.52E+15
196.7354,87.97165,6.67,200,3.67E+16
197.027,106.0397,6.67,200,3.44E+15
197.2975,106.7969,6.67,200,2E+15
197.3619,99.45349,6.67,200,1.57E+16
197.4232,5.20788,6.67,200,1.24E+16
197.4907,107.3377,6.67,200,1.05E+15
197.6287,107.7241,6.67,200,4.7E+14
197.7273,108,6.67,200,2.1E+14
198.8049,67.73797,6.67,200,5.63E+16
198.8892,10.95568,6.67,200,1.94E+16
198.9189,22.30807,6.67,200,3.49E+16
198.9238,35.63548,6.67,200,5.02E+16
199.0661,29.01096,6.67,200,4.28E+16
199.3609,72.45669,6.67,200,5.15E+16
199.5004,79.30947,6.67,200,4.43E+16
199.9697,94.56578,6.67,200,2.19E+16
199.9958,42.43904,6.67,200,5.3E+16
200.3203,62.97458,6.67,200,5.51E+16
200.3546,16.66286,6.67,200,2.56E+16
201.057,49.56559,6.67,200,5.37E+16
201.7884,56.66484,6.67,200,5.27E+16
201.8847,2.801813,6.67,200,9.74E+15
201.8926,103.1785,6.67,200,7.19E+15
202.8489,86.47435,6.67,200,2.95E+16
202.9822,7.657434,6.67,200,1.38E+16
203.1771,105.0809,6.67,200,3.98E+15
203.6573,106.1054,6.67,200,2.42E+15
204.0004,106.8372,6.67,200,1.37E+15
204.0835,98.4597,6.67,200,1.27E+16
204.2454,107.3599,6.67,200,7.02E+14
204.4204,107.7333,6.67,200,3.21E+14
204.5455,108,6.67,200,1.5E+14
205.1029,73.81001,6.67,200,3.77E+16
205.5301,12.86797,6.67,200,1.7E+16
205.9151,80.12439,6.67,200,3.1E+16
206.0363,19.57427,6.67,200,2.25E+16
206.1694,92.58458,6.67,200,1.8E+16
206.2214,25.95461,6.67,200,2.78E+16
206.526,67.45746,6.67,200,3.84E+16
207.4492,32.63146,6.67,200,3.06E+16
207.9345,46.25247,6.67,200,3.62E+16
208.2732,60.09459,6.67,200,3.64E+16
208.7376,53.11763,6.67,200,3.56E+16
208.7983,85.8799,6.67,200,2.12E+16
208.8214,102.779,6.67,200,5.19E+15
208.9733,39.37965,6.67,200,3.15E+16
209.3151,2.773683,6.67,200,7.82E+15
209.6694,105.2119,6.67,200,2.53E+15
209.8259,76.4883,6.67,200,2.65E+16
210.264,106.1904,6.67,200,1.51E+15
210.2898,9.850513,6.67,200,1.13E+16
210.5075,97.07653,6.67,200,9.67E+15
210.6403,81.26146,6.67,200,2.17E+16
210.6888,106.8894,6.67,200,8.42E+14
210.9921,107.3887,6.67,200,4.37E+14
211.0922,70.47822,6.67,200,2.71E+16
211.2088,107.7453,6.67,200,2.14E+14
211.335,16.30488,6.67,200,1.42E+16
211.3636,108,6.67,200,1.11E+14
